date,close,return_1d,return_5d,return_10d,return_20d,return_40d,return_60d,return_1d_lag1,return_5d_lag1,return_10d_lag1,return_20d_lag1,return_1d_lag2,return_5d_lag2,return_10d_lag2,return_20d_lag2,return_1d_lag3,return_5d_lag3,return_10d_lag3,return_20d_lag3,return_1d_lag4,return_5d_lag4,return_10d_lag4,return_20d_lag4,return_1d_lag5,return_5d_lag5,return_10d_lag5,return_20d_lag5,target_1d,target_5d,target_10d,target_20d
2020-02-10,130000,-0.007633587786259555,0.01031145931793609,-0.00038380395912618326,0.007705025083466266,,,-0.007575757575757569,-0.010965846055224104,0.01585930840294969,,0.06451612903225801,0.019479347387328705,,,0.0,0.012252123707656493,,,0.004048582995951344,-0.011268041371581328,,,-0.01200000000000001,,,,0.019230769230769162,0.008321873849575168,-0.005924721252783649,-0.011095167094968383
2020-02-11,132500,0.019230769230769162,0.013348522517587114,0.0011391805963649748,0.007769013811901315,,,-0.007633587786259555,-0.010923056921153251,0.01444275170055187,,-0.007575757575757569,0.02025936310311227,,,0.06451612903225801,0.008659301442531575,,,0.0,-0.004347990835542381,,,0.004048582995951344,,,,0.026415094339622636,0.0,-0.007816452949599761,-0.012995313770560069
2020-02-12,136000,0.026415094339622636,0.018646376444729773,0.0037527803659114234,0.008421400024993142,,,0.019230769230769162,-0.010923056921153251,0.013111734203772984,,-0.007633587786259555,0.021122527927988077,,,-0.007575757575757569,0.005163785842711599,,,0.06451612903225801,-0.0017301141726073777,,,0.0,,,,-0.022058823529411797,-0.006707013728936673,-0.010399928423484361,-0.01525665477648197
2020-02-13,133000,-0.022058823529411797,0.0015105809067392784,0.004232206961647389,0.006861378993159306,,,0.026415094339622636,0.006961229092567134,0.009497434438211938,,0.019230769230769162,0.017337058007100614,,,-0.007633587786259555,0.0017182231950298998,,,-0.007575757575757569,0.0008643055258445997,,,0.06451612903225801,,,,0.003759398496240518,-0.004552541178433289,-0.00941129221545467,-0.01668288515568439
2020-02-14,133500,0.003759398496240518,0.0037879872852331076,0.00660046172116191,0.0074863511223686174,,,-0.022058823529411797,0.009420816319588132,0.008373020177530721,,0.026415094339622636,-0.0031696358954262926,,,0.019230769230769162,0.020049332802310582,,,-0.007633587786259555,0.005300650413621488,,,-0.007575757575757569,,,,0.014981273408239737,-0.008378942122154176,-0.014806228623524986,-0.021069722772965815
2020-02-17,135500,0.014981273408239737,0.008321873849575168,0.009316176344736915,0.00672544892651894,,,0.003759398496240518,0.01031145931793609,0.004141371425059326,,-0.022058823529411797,-0.010965846055224104,0.00042292301768442897,,0.026415094339622636,0.019479347387328705,,,0.019230769230769162,0.012252123707656493,,,-0.007633587786259555,-0.011268041371581328,,,-0.022140221402214055,-0.019970025996106977,-0.017560859176856236,-0.024267520397516895
2020-02-18,132500,-0.022140221402214055,0.0,0.006652135803419945,0.0055991009423683735,,,0.014981273408239737,0.013348522517587114,0.00454716763604357,,0.003759398496240518,-0.010923056921153251,0.002134551866002976,,-0.022058823529411797,0.02025936310311227,,,0.026415094339622636,0.008659301442531575,,,0.019230769230769162,-0.004347990835542381,,,-0.007547169811320753,-0.015571808962486222,-0.016229796644375516,-0.02485133196042333
2020-02-19,131500,-0.007547169811320753,-0.006707013728936673,0.005889805700894701,0.005430805004224881,,,-0.022140221402214055,0.018646376444729773,0.004972013755586424,,0.014981273408239737,-0.010923056921153251,0.0017109052671002711,,0.003759398496240518,0.021122527927988077,,,-0.022058823529411797,0.005163785842711599,,,0.026415094339622636,-0.0017301141726073777,,,-0.011406844106463865,-0.014079113413775879,-0.015047540351003974,-0.028667143955324992
2020-02-20,130000,-0.011406844106463865,-0.004552541178433289,-0.0015255823274565872,0.005281926229299794,,,-0.007547169811320753,0.0015105809067392784,0.012135847765627927,,-0.022140221402214055,0.006961229092567134,0.0012911733310529971,,0.014981273408239737,0.017337058007100614,,,0.003759398496240518,0.0017182231950298998,,,-0.022058823529411797,0.0008643055258445997,,,-0.01538461538461533,-0.014246327825377936,-0.013047730814750191,-0.03335211768254842
2020-02-21,128000,-0.01538461538461533,-0.008378942122154176,-0.002314024436117168,0.0003922357773946672,,,-0.011406844106463865,0.0037879872852331076,0.0031058368221126287,,-0.007547169811320753,0.009420816319588132,0.01264814112313628,,-0.022140221402214055,-0.0031696358954262926,,,0.014981273408239737,0.020049332802310582,,,0.003759398496240518,0.005300650413621488,,,-0.04296875,-0.021191856054182723,-0.014593935262054658,-0.02896925344365031
2020-02-24,122500,-0.04296875,-0.019970025996106977,-0.005924721252783649,-0.0031581124774281433,,,-0.01538461538461533,0.008321873849575168,-0.00038380395912618326,,-0.011406844106463865,0.01031145931793609,0.01585930840294969,,-0.007547169811320753,-0.010965846055224104,,,-0.022140221402214055,0.019479347387328705,,,0.014981273408239737,0.012252123707656493,,,0.0,-0.015145770003272663,-0.01623872009434879,-0.028362748864919407
2020-02-25,122500,0.0,-0.015571808962486222,-0.007816452949599761,-0.0033486952322629993,,,-0.04296875,0.0,0.0011391805963649748,,-0.01538461538461533,0.013348522517587114,0.01444275170055187,,-0.011406844106463865,-0.010923056921153251,,,-0.007547169811320753,0.02025936310311227,,,-0.022140221402214055,0.008659301442531575,,,0.0,-0.016887344530052806,-0.018147142698598295,-0.024362970018626195
2020-02-26,122500,0.0,-0.014079113413775879,-0.010399928423484361,-0.0033486952322629993,,,0.0,-0.006707013728936673,0.0037527803659114234,,-0.04296875,0.018646376444729773,0.013111734203772984,,-0.01538461538461533,-0.010923056921153251,,,-0.011406844106463865,0.021122527927988077,,,-0.007547169811320753,0.005163785842711599,,,-0.01224489795918371,-0.016015016044835795,-0.02008954544924335,-0.01839665194873763
2020-02-27,121000,-0.01224489795918371,-0.014246327825377936,-0.00941129221545467,-0.002612871443710474,,,0.0,-0.004552541178433289,0.004232206961647389,,0.0,0.0015105809067392784,0.009497434438211938,,-0.04296875,0.006961229092567134,,,-0.01538461538461533,0.017337058007100614,,,-0.011406844106463865,0.0017182231950298998,,,-0.04958677685950408,-0.011847676406768204,-0.023901099672081094,-0.017559820025023654
2020-02-28,115000,-0.04958677685950408,-0.021191856054182723,-0.014806228623524986,-0.00416040189578093,,,-0.01224489795918371,-0.008378942122154176,0.00660046172116191,,0.0,0.0037879872852331076,0.008373020177530721,,0.0,0.009420816319588132,,,-0.04296875,-0.0031696358954262926,,,-0.01538461538461533,0.020049332802310582,,,-0.013043478260869601,-0.007951539401907959,-0.027293395965250822,-0.014195502688125194
2020-03-02,113500,-0.013043478260869601,-0.015145770003272663,-0.017560859176856236,-0.004213016199235531,-0.0009715724062058229,,-0.04958677685950408,-0.019970025996106977,0.009316176344736915,0.002280422797953374,-0.01224489795918371,0.008321873849575168,0.004141371425059326,,0.0,0.01031145931793609,0.00042292301768442897,,0.0,-0.010965846055224104,,,-0.04296875,0.019479347387328705,,,-0.008810572687224627,-0.017330457275061995,-0.030928398319386208,-0.014122170083517127
2020-03-03,112500,-0.008810572687224627,-0.016887344530052806,-0.016229796644375516,-0.004854595374271908,-0.0007656309914517712,,-0.013043478260869601,-0.015571808962486222,0.006652135803419945,0.003340134584084664,-0.04958677685950408,0.0,0.00454716763604357,,-0.01224489795918371,0.013348522517587114,0.002134551866002976,,0.0,-0.010923056921153251,,,0.0,0.02025936310311227,,,0.004444444444444473,-0.019405326513573518,-0.03339731012811231,-0.011814322912418573
2020-03-04,113000,0.004444444444444473,-0.016015016044835795,-0.015047540351003974,-0.004633917465063142,-0.0006548448053411704,,-0.008810572687224627,-0.014079113413775879,0.005889805700894701,0.003340134584084664,-0.013043478260869601,-0.006707013728936673,0.004972013755586424,,-0.04958677685950408,0.018646376444729773,0.0017109052671002711,,-0.01224489795918371,-0.010923056921153251,,,0.0,0.021122527927988077,,,0.008849557522123908,-0.024147202858510686,-0.04209842009214071,-0.013904512631808363
2020-03-05,114000,0.008849557522123908,-0.011847676406768204,-0.013047730814750191,-0.007303373509641831,-0.00032674864521398117,,0.004444444444444473,-0.014246327825377936,-0.0015255823274565872,0.006698907608260862,-0.008810572687224627,-0.004552541178433289,0.012135847765627927,,-0.013043478260869601,0.0015105809067392784,0.0012911733310529971,,-0.04958677685950408,0.006961229092567134,,,-0.01224489795918371,0.017337058007100614,,,-0.030701754385964897,-0.03580749599737276,-0.0532113887894371,-0.013650901374594793
2020-03-06,110500,-0.030701754385964897,-0.007951539401907959,-0.014593935262054658,-0.008472990269733693,-0.00033702695208503997,,0.008849557522123908,-0.021191856054182723,-0.002314024436117168,0.007865695917705251,0.004444444444444473,-0.008378942122154176,0.0031058368221126287,,-0.008810572687224627,0.0037879872852331076,0.01264814112313628,,-0.013043478260869601,0.009420816319588132,,,-0.04958677685950408,-0.0031696358954262926,,,-0.05882352941176472,-0.046258146540150924,-0.043134861354306,-0.012283233724636133
2020-03-09,104000,-0.05882352941176472,-0.017330457275061995,-0.01623872009434879,-0.011095167094968383,-0.0017393279069208845,,-0.030701754385964897,-0.015145770003272663,-0.005924721252783649,0.007705025083466266,0.008849557522123908,-0.019970025996106977,-0.00038380395912618326,,0.004444444444444473,0.008321873849575168,0.01585930840294969,,-0.008810572687224627,0.01031145931793609,,,-0.013043478260869601,-0.010965846055224104,,,-0.019230769230769273,-0.04433817437781673,-0.040337359197671785,-0.007869087796471441
2020-03-10,102000,-0.019230769230769273,-0.019405326513573518,-0.018147142698598295,-0.012995313770560069,-0.002667187309488117,,-0.05882352941176472,-0.016887344530052806,-0.007816452949599761,0.007769013811901315,-0.030701754385964897,-0.015571808962486222,0.0011391805963649748,,0.008849557522123908,0.0,0.01444275170055187,,0.004444444444444473,0.013348522517587114,,,-0.008810572687224627,-0.010923056921153251,,,-0.019607843137254943,-0.04718964386613944,-0.03053944672823916,-0.006018244671490813
2020-03-11,100000,-0.019607843137254943,-0.024147202858510686,-0.02008954544924335,-0.01525665477648197,-0.003487951474948181,,-0.019230769230769273,-0.016015016044835795,-0.010399928423484361,0.008421400024993142,-0.05882352941176472,-0.014079113413775879,0.0037527803659114234,,-0.030701754385964897,-0.006707013728936673,0.013111734203772984,,0.008849557522123908,0.018646376444729773,,,0.004444444444444473,-0.010923056921153251,,,-0.050000000000000044,-0.05971941723405927,-0.016700833805076254,-0.005254174069468931
2020-03-12,95000,-0.050000000000000044,-0.03580749599737276,-0.023901099672081094,-0.01668288515568439,-0.004980389017521736,,-0.019607843137254943,-0.011847676406768204,-0.00941129221545467,0.006861378993159306,-0.019230769230769273,-0.014246327825377936,0.004232206961647389,,-0.05882352941176472,-0.004552541178433289,0.009497434438211938,,-0.030701754385964897,0.0015105809067392784,,,0.008849557522123908,0.006961229092567134,,,-0.08210526315789479,-0.07040694911849321,-0.0111773439095052,0.001093821972214748
2020-03-13,87200,-0.08210526315789479,-0.046258146540150924,-0.027293395965250822,-0.021069722772965815,-0.0068943193160792005,,-0.050000000000000044,-0.007951539401907959,-0.014806228623524986,0.0074863511223686174,-0.019607843137254943,-0.021191856054182723,0.00660046172116191,,-0.019230769230769273,-0.008378942122154176,0.008373020177530721,,-0.05882352941176472,0.0037879872852331076,,,-0.030701754385964897,0.009420816319588132,,,-0.04931192660550454,-0.04000134812791034,-0.0009212409072931749,0.006720549523216768
2020-03-16,82900,-0.04931192660550454,-0.04433817437781673,-0.030928398319386208,-0.024267520397516895,-0.008892176118059703,,-0.08210526315789479,-0.017330457275061995,-0.017560859176856236,0.00672544892651894,-0.050000000000000044,-0.015145770003272663,0.009316176344736915,,-0.019607843137254943,-0.019970025996106977,0.004141371425059326,,-0.019230769230769273,0.008321873849575168,0.00042292301768442897,,-0.05882352941176472,0.01031145931793609,,,-0.033775633293124274,-0.036319794868741706,0.0029755219688814005,0.008298720798776804
2020-03-17,80100,-0.033775633293124274,-0.04718964386613944,-0.03339731012811231,-0.02485133196042333,-0.009743152578208014,,-0.04931192660550454,-0.019405326513573518,-0.016229796644375516,0.0055991009423683735,-0.08210526315789479,-0.016887344530052806,0.006652135803419945,,-0.050000000000000044,-0.015571808962486222,0.00454716763604357,,-0.019607843137254943,0.0,0.002134551866002976,,-0.019230769230769273,0.013348522517587114,,,-0.08239700374531833,-0.01359829025835202,0.01025058447795879,0.011156491209758368
2020-03-18,73500,-0.08239700374531833,-0.05971941723405927,-0.04209842009214071,-0.028667143955324992,-0.01176522254069079,,-0.033775633293124274,-0.024147202858510686,-0.015047540351003974,0.005430805004224881,-0.04931192660550454,-0.016015016044835795,0.005889805700894701,,-0.08210526315789479,-0.014079113413775879,0.004972013755586424,,-0.050000000000000044,-0.006707013728936673,0.0017109052671002711,,-0.019607843137254943,0.018646376444729773,,,-0.10314720782695097,0.028285883980986304,0.015119225820094284,0.015054394558507544
2020-03-19,65900,-0.10314720782695097,-0.07040694911849321,-0.0532113887894371,-0.03335211768254842,-0.01424840417575357,,-0.08239700374531833,-0.03580749599737276,-0.013047730814750191,0.005281926229299794,-0.033775633293124274,-0.011847676406768204,-0.0015255823274565872,,-0.04931192660550454,-0.014246327825377936,0.012135847765627927,,-0.08210526315789479,-0.004552541178433289,0.0012911733310529971,,-0.050000000000000044,0.0015105809067392784,,,0.07890743550834589,0.05187933247949883,0.02767049196524818,0.02127311263144427
2020-03-20,71100,0.07890743550834589,-0.04000134812791034,-0.043134861354306,-0.02896925344365031,-0.014397839107432087,,-0.10314720782695097,-0.046258146540150924,-0.014593935262054658,0.0003922357773946672,-0.08239700374531833,-0.007951539401907959,-0.002314024436117168,,-0.033775633293124274,-0.021191856054182723,0.0031058368221126287,,-0.04931192660550454,-0.008378942122154176,0.01264814112313628,,-0.08210526315789479,0.0037879872852331076,,,-0.030942334739803123,0.03974975894363819,0.019563124394167186,0.015965617794762688
2020-03-23,68900,-0.030942334739803123,-0.036319794868741706,-0.040337359197671785,-0.028362748864919407,-0.015828938018906946,,0.07890743550834589,-0.04433817437781673,-0.01623872009434879,-0.0031581124774281433,-0.10314720782695097,-0.017330457275061995,-0.005924721252783649,,-0.08239700374531833,-0.015145770003272663,-0.00038380395912618326,,-0.033775633293124274,-0.019970025996106977,0.01585930840294969,,-0.04931192660550454,0.008321873849575168,,,0.08563134978229314,0.04387315658489954,0.025697682809512568,0.015382372182101811
2020-03-24,74800,0.08563134978229314,-0.01359829025835202,-0.03053944672823916,-0.024362970018626195,-0.013911809770213335,,-0.030942334739803123,-0.04718964386613944,-0.018147142698598295,-0.0033486952322629993,0.07890743550834589,-0.019405326513573518,-0.007816452949599761,,-0.10314720782695097,-0.016887344530052806,0.0011391805963649748,,-0.08239700374531833,-0.015571808962486222,0.01444275170055187,,-0.033775633293124274,0.0,,,0.1291461660703328,0.03467606894696873,0.01912318824279846,0.010730728511483933
2020-03-25,84500,0.1291461660703328,0.028285883980986304,-0.016700833805076254,-0.01839665194873763,-0.010901290264884844,,0.08563134978229314,-0.05971941723405927,-0.02008954544924335,-0.0033486952322629993,-0.030942334739803123,-0.024147202858510686,-0.010399928423484361,,0.07890743550834589,-0.016015016044835795,0.0037527803659114234,,-0.10314720782695097,-0.014079113413775879,0.013111734203772984,,-0.08239700374531833,-0.006707013728936673,,,0.004733727810650956,0.0021211597694574813,0.006325737095212336,0.004478772066915937
2020-03-26,84900,0.004733727810650956,0.05187933247949883,-0.0111773439095052,-0.017559820025023654,-0.010114557090788456,,0.1291461660703328,-0.07040694911849321,-0.023901099672081094,-0.002612871443710474,0.08563134978229314,-0.03580749599737276,-0.00941129221545467,,-0.030942334739803123,-0.011847676406768204,0.004232206961647389,,0.07890743550834589,-0.014246327825377936,0.009497434438211938,,-0.10314720782695097,-0.004552541178433289,,,0.0176678445229681,0.003973016036026067,0.013517271492633043,0.0029767252388575027
2020-03-27,86400,0.0176678445229681,0.03974975894363819,-0.0009212409072931749,-0.014195502688125194,-0.009190656880755377,,0.004733727810650956,-0.04000134812791034,-0.027293395965250822,-0.00416040189578093,0.1291461660703328,-0.046258146540150924,-0.014806228623524986,,0.08563134978229314,-0.007951539401907959,0.00660046172116191,,-0.030942334739803123,-0.021191856054182723,0.008373020177530721,,0.07890743550834589,-0.008378942122154176,,,-0.01157407407407407,-0.00023158872331618952,0.014420790761985991,0.0029264535227309096
2020-03-30,85400,-0.01157407407407407,0.04387315658489954,0.0029755219688814005,-0.014122170083517127,-0.009179980698523882,-0.00537448091510373,0.0176678445229681,-0.036319794868741706,-0.030928398319386208,-0.004213016199235531,0.004733727810650956,-0.04433817437781673,-0.017560859176856236,0.002280422797953374,0.1291461660703328,-0.017330457275061995,0.009316176344736915,,0.08563134978229314,-0.015145770003272663,0.004141371425059326,,-0.030942334739803123,-0.019970025996106977,0.00042292301768442897,,0.03864168618266972,0.007838672624434384,0.013650172008877082,0.004379643773912978
2020-03-31,88700,0.03864168618266972,0.03467606894696873,0.01025058447795879,-0.011814322912418573,-0.008340564775048187,-0.0044621864274972944,-0.01157407407407407,-0.01359829025835202,-0.03339731012811231,-0.004854595374271908,0.0176678445229681,-0.04718964386613944,-0.016229796644375516,0.003340134584084664,0.004733727810650956,-0.019405326513573518,0.006652135803419945,,0.1291461660703328,-0.016887344530052806,0.00454716763604357,,0.08563134978229314,-0.015571808962486222,0.002134551866002976,,-0.03720405862457721,0.0038040928802030027,0.012063210281604508,0.0026921420319827583
2020-04-01,85400,-0.03720405862457721,0.0021211597694574813,0.015119225820094284,-0.013904512631808363,-0.00928005861037795,-0.00509106454911179,0.03864168618266972,0.028285883980986304,-0.04209842009214071,-0.004633917465063142,-0.01157407407407407,-0.05971941723405927,-0.015047540351003974,0.003340134584084664,0.0176678445229681,-0.024147202858510686,0.005889805700894701,,0.004733727810650956,-0.016015016044835795,0.004972013755586424,,0.1291461660703328,-0.014079113413775879,0.0017109052671002711,,0.014051522248243575,0.010547955471968073,0.01498956743741231,0.0034556004424637354
2020-04-02,86600,0.014051522248243575,0.003973016036026067,0.02767049196524818,-0.013650901374594793,-0.010482227169594793,-0.004788012653576534,-0.03720405862457721,0.05187933247949883,-0.0532113887894371,-0.007303373509641831,0.03864168618266972,-0.07040694911849321,-0.013047730814750191,0.006698907608260862,-0.01157407407407407,-0.03580749599737276,-0.0015255823274565872,,0.0176678445229681,-0.011847676406768204,0.012135847765627927,,0.004733727810650956,-0.014246327825377936,0.0012911733310529971,,-0.0034642032332563577,0.023152259280454057,0.014997136383852805,0.003679146812002987
2020-04-03,86300,-0.0034642032332563577,-0.00023158872331618952,0.019563124394167186,-0.012283233724636133,-0.010379945774409927,-0.004335064251159038,0.014051522248243575,0.03974975894363819,-0.043134861354306,-0.008472990269733693,-0.03720405862457721,-0.04000134812791034,-0.014593935262054658,0.007865695917705251,0.03864168618266972,-0.046258146540150924,-0.002314024436117168,,-0.01157407407407407,-0.007951539401907959,0.0031058368221126287,,0.0176678445229681,-0.021191856054182723,0.01264814112313628,,0.028968713789107703,0.029287912203685096,0.012380804920173238,0.0035291901561538275
2020-04-06,88800,0.028968713789107703,0.007838672624434384,0.025697682809512568,-0.007869087796471441,-0.009483440848893743,-0.0037867776871121084,-0.0034642032332563577,0.04387315658489954,-0.040337359197671785,-0.011095167094968383,0.014051522248243575,-0.036319794868741706,-0.01623872009434879,0.007705025083466266,-0.03720405862457721,-0.04433817437781673,-0.005924721252783649,,0.03864168618266972,-0.017330457275061995,-0.00038380395912618326,,-0.01157407407407407,-0.015145770003272663,0.01585930840294969,,0.018018018018018056,0.019495182237875053,0.005170801316536355,0.0031155023459501496
2020-04-07,90400,0.018018018018018056,0.0038040928802030027,0.01912318824279846,-0.006018244671490813,-0.009512922580105942,-0.0037854598392911276,0.028968713789107703,0.03467606894696873,-0.03053944672823916,-0.012995313770560069,-0.0034642032332563577,-0.01359829025835202,-0.018147142698598295,0.007769013811901315,0.014051522248243575,-0.04718964386613944,-0.007816452949599761,,-0.03720405862457721,-0.019405326513573518,0.0011391805963649748,,0.03864168618266972,-0.016887344530052806,0.01444275170055187,,-0.004424778761061954,0.020390282197969345,0.0024073805236310974,0.0017943039325980514
2020-04-08,90000,-0.004424778761061954,0.010547955471968073,0.006325737095212336,-0.005254174069468931,-0.0102680502914122,-0.004077040511706875,0.018018018018018056,0.0021211597694574813,-0.016700833805076254,-0.01525665477648197,0.028968713789107703,0.028285883980986304,-0.02008954544924335,0.008421400024993142,-0.0034642032332563577,-0.05971941723405927,-0.010399928423484361,,0.014051522248243575,-0.024147202858510686,0.0037527803659114234,,-0.03720405862457721,-0.016015016044835795,0.013111734203772984,,0.07888888888888879,0.01945070140252514,0.0026351968752202914,0.0010451137026796786
